pubdate,collection_bvid,collection_title,p,episode_title,minutes,episode_url
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,2,撕裂疼痛缺什么？,29.9,https://www.bilibili.com/video/BV1EY4y1K79X?p=2
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,3,nosl硫磺攻杀战,26.7,https://www.bilibili.com/video/BV1EY4y1K79X?p=3
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,4,机器人+猎手 毒种复盘,89.5,https://www.bilibili.com/video/BV1EY4y1K79X?p=4
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,5,逆天铁机藜！,28.7,https://www.bilibili.com/video/BV1EY4y1K79X?p=5
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,6,nosl打钱战+豹毙战,48.2,https://www.bilibili.com/video/BV1EY4y1K79X?p=6
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,7,nosl华丽贼+肌肉旋风战,47.5,https://www.bilibili.com/video/BV1EY4y1K79X?p=7
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,8,双燔祭树枝爽战,26.1,https://www.bilibili.com/video/BV1EY4y1K79X?p=8
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,9,nosl壶铃薄纱战,42.6,https://www.bilibili.com/video/BV1EY4y1K79X?p=9
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,10,不跳牌壶铃薄纱贼,29.9,https://www.bilibili.com/video/BV1EY4y1K79X?p=10
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,11,不跳牌被薄纱贼,26.1,https://www.bilibili.com/video/BV1EY4y1K79X?p=11
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,12,递归黑机器人,35.2,https://www.bilibili.com/video/BV1EY4y1K79X?p=12
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,13,nosl豹毙战+nosl华丽贼,36.2,https://www.bilibili.com/video/BV1EY4y1K79X?p=13
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,14,无敌完美战,23.7,https://www.bilibili.com/video/BV1EY4y1K79X?p=14
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,15,nosl无敌穿刺贼,22.9,https://www.bilibili.com/video/BV1EY4y1K79X?p=15
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,16,nosl神化贼,29.1,https://www.bilibili.com/video/BV1EY4y1K79X?p=16
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,17,（）很喜欢的吐火战,31.0,https://www.bilibili.com/video/BV1EY4y1K79X?p=17
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,18,nosl陀螺战,37.4,https://www.bilibili.com/video/BV1EY4y1K79X?p=18
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,19,nosl陀螺重刃战,37.9,https://www.bilibili.com/video/BV1EY4y1K79X?p=19
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,20,nosl咬人陀螺战,36.2,https://www.bilibili.com/video/BV1EY4y1K79X?p=20
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,21,nosl观者猎,22.2,https://www.bilibili.com/video/BV1EY4y1K79X?p=21
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,22,时之沙观,30.8,https://www.bilibili.com/video/BV1EY4y1K79X?p=22
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,23,集中机,24.4,https://www.bilibili.com/video/BV1EY4y1K79X?p=23
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,24,灼伤背刺机,101.4,https://www.bilibili.com/video/BV1EY4y1K79X?p=24
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,25,无集中机,41.9,https://www.bilibili.com/video/BV1EY4y1K79X?p=25
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,26,棱镜观者战,25.1,https://www.bilibili.com/video/BV1EY4y1K79X?p=26
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,27,nosl火焰纹诸神观,22.3,https://www.bilibili.com/video/BV1EY4y1K79X?p=27
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,28,nosl完美整蛊战,30.5,https://www.bilibili.com/video/BV1EY4y1K79X?p=28
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,29,点播“毒贼”,28.5,https://www.bilibili.com/video/BV1EY4y1K79X?p=29
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,30,标准教程战,39.0,https://www.bilibili.com/video/BV1EY4y1K79X?p=30
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,31,nosl神格沙雕观,23.0,https://www.bilibili.com/video/BV1EY4y1K79X?p=31
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,32,nosl精简战,30.7,https://www.bilibili.com/video/BV1EY4y1K79X?p=32
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,33,nosl贪狗精简战,28.3,https://www.bilibili.com/video/BV1EY4y1K79X?p=33
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,34,nosl精简猎,26.7,https://www.bilibili.com/video/BV1EY4y1K79X?p=34
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,35,nosl恶魔形态战,27.8,https://www.bilibili.com/video/BV1EY4y1K79X?p=35
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,36,nosl黑化战士,28.6,https://www.bilibili.com/video/BV1EY4y1K79X?p=36
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,37,nosl70血双药不敌战,10.8,https://www.bilibili.com/video/BV1EY4y1K79X?p=37
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,38,nosl观,31.6,https://www.bilibili.com/video/BV1EY4y1K79X?p=38
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,39,抽象无敌以血战,30.4,https://www.bilibili.com/video/BV1EY4y1K79X?p=39
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,40,nosl无虎数值观,26.7,https://www.bilibili.com/video/BV1EY4y1K79X?p=40
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,41,nosl树枝观,26.4,https://www.bilibili.com/video/BV1EY4y1K79X?p=41
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,42,nosl精简沙雕观,21.6,https://www.bilibili.com/video/BV1EY4y1K79X?p=42
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,43,nosl问心无愧观,34.3,https://www.bilibili.com/video/BV1EY4y1K79X?p=43
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,44,塔学教学贼,30.6,https://www.bilibili.com/video/BV1EY4y1K79X?p=44
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,45,nosl完美金冠战！,32.4,https://www.bilibili.com/video/BV1EY4y1K79X?p=45
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,46,神化电力快乐机,31.2,https://www.bilibili.com/video/BV1EY4y1K79X?p=46
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,47,经典下注大卡组无限猎,36.2,https://www.bilibili.com/video/BV1EY4y1K79X?p=47
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,48,点播黑血战,27.2,https://www.bilibili.com/video/BV1EY4y1K79X?p=48
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,49,点播无集中机,45.4,https://www.bilibili.com/video/BV1EY4y1K79X?p=49
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,50,传奇励志陀螺贼！,68.2,https://www.bilibili.com/video/BV1EY4y1K79X?p=50
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,51,吃人放血战,35.6,https://www.bilibili.com/video/BV1EY4y1K79X?p=51
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,52,算陀螺机,37.7,https://www.bilibili.com/video/BV1EY4y1K79X?p=52
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,53,nosl算盘战,32.3,https://www.bilibili.com/video/BV1EY4y1K79X?p=53
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,54,不跳金卡观,31.2,https://www.bilibili.com/video/BV1EY4y1K79X?p=54
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,55,少过牌数值遗物观,36.0,https://www.bilibili.com/video/BV1EY4y1K79X?p=55
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,56,标准狂怒战,45.9,https://www.bilibili.com/video/BV1EY4y1K79X?p=56
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,57,大卡组华丽猎,34.6,https://www.bilibili.com/video/BV1EY4y1K79X?p=57
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,58,经典日晷战,36.7,https://www.bilibili.com/video/BV1EY4y1K79X?p=58
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,59,毒种毒贼,11.8,https://www.bilibili.com/video/BV1EY4y1K79X?p=59
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,60,毒贼毒贼2,34.0,https://www.bilibili.com/video/BV1EY4y1K79X?p=60
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,61,黑化战,43.2,https://www.bilibili.com/video/BV1EY4y1K79X?p=61
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,62,nosl黑化战,33.8,https://www.bilibili.com/video/BV1EY4y1K79X?p=62
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,63,灵体薄纱刀,32.4,https://www.bilibili.com/video/BV1EY4y1K79X?p=63
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,64,转经轮树枝猎,33.9,https://www.bilibili.com/video/BV1EY4y1K79X?p=64
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,65,重编程豹毙机,72.4,https://www.bilibili.com/video/BV1EY4y1K79X?p=65
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,66,nosl灵体黑化战,36.2,https://www.bilibili.com/video/BV1EY4y1K79X?p=66
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,67,1集中黑球机,79.6,https://www.bilibili.com/video/BV1EY4y1K79X?p=67
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,68,机连胜 陀螺防御+机,45.8,https://www.bilibili.com/video/BV1EY4y1K79X?p=68
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,69,怀表华丽贼,19.7,https://www.bilibili.com/video/BV1EY4y1K79X?p=69
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,70,nosl三费亮剑战,41.3,https://www.bilibili.com/video/BV1EY4y1K79X?p=70
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,71,陨石无限机,36.4,https://www.bilibili.com/video/BV1EY4y1K79X?p=71
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,72,nosl树枝蛇眼机,35.5,https://www.bilibili.com/video/BV1EY4y1K79X?p=72
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,73,nosl雷暴机,35.0,https://www.bilibili.com/video/BV1EY4y1K79X?p=73
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,74,幻杀数值华丽贼,31.7,https://www.bilibili.com/video/BV1EY4y1K79X?p=74
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,75,不跳金卡战,43.7,https://www.bilibili.com/video/BV1EY4y1K79X?p=75
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,76,nosl沙雕观,16.4,https://www.bilibili.com/video/BV1EY4y1K79X?p=76
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,77,能力精简机,26.8,https://www.bilibili.com/video/BV1EY4y1K79X?p=77
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,78,nosl树枝战,30.4,https://www.bilibili.com/video/BV1EY4y1K79X?p=78
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,79,运转刀贼,34.3,https://www.bilibili.com/video/BV1EY4y1K79X?p=79
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,80,nosl薄纱刀,20.8,https://www.bilibili.com/video/BV1EY4y1K79X?p=80
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,81,nosl黑化战,31.4,https://www.bilibili.com/video/BV1EY4y1K79X?p=81
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,82,nosl肚皮防战,27.7,https://www.bilibili.com/video/BV1EY4y1K79X?p=82
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,83,nosl硫磺战,30.7,https://www.bilibili.com/video/BV1EY4y1K79X?p=83
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,84,nosl算盘战,42.8,https://www.bilibili.com/video/BV1EY4y1K79X?p=84
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,85,猎连胜107,52.9,https://www.bilibili.com/video/BV1EY4y1K79X?p=85
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,86,勒脖无限贼,40.4,https://www.bilibili.com/video/BV1EY4y1K79X?p=86
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,87,nosl金冠战,37.3,https://www.bilibili.com/video/BV1EY4y1K79X?p=87
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,88,nosl突破死割,27.7,https://www.bilibili.com/video/BV1EY4y1K79X?p=88
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,89,nosl完美翻车战,24.2,https://www.bilibili.com/video/BV1EY4y1K79X?p=89
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,90,nosl灵体律动刀,23.4,https://www.bilibili.com/video/BV1EY4y1K79X?p=90
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,91,nosl华丽贼,40.1,https://www.bilibili.com/video/BV1EY4y1K79X?p=91
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,92,nosl金字塔观,20.4,https://www.bilibili.com/video/BV1EY4y1K79X?p=92
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,93,nosl手里剑观,16.5,https://www.bilibili.com/video/BV1EY4y1K79X?p=93
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,94,nosl金冠豹毙观,24.3,https://www.bilibili.com/video/BV1EY4y1K79X?p=94
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,95,nosl狂怒循环战,35.8,https://www.bilibili.com/video/BV1EY4y1K79X?p=95
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,96,nosl恶魔形态战,37.5,https://www.bilibili.com/video/BV1EY4y1K79X?p=96
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,97,nosl金字塔战,36.4,https://www.bilibili.com/video/BV1EY4y1K79X?p=97
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,98,幽魂凌迟刮痧贼,38.9,https://www.bilibili.com/video/BV1EY4y1K79X?p=98
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,99,逆天毒种贼1,17.6,https://www.bilibili.com/video/BV1EY4y1K79X?p=99
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,100,逆天毒种贼2,58.9,https://www.bilibili.com/video/BV1EY4y1K79X?p=100
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,101,狂怒循环战2,26.2,https://www.bilibili.com/video/BV1EY4y1K79X?p=101
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,102,雷暴快乐机,25.0,https://www.bilibili.com/video/BV1EY4y1K79X?p=102
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,103,nosl无集中乐极生悲机,29.0,https://www.bilibili.com/video/BV1EY4y1K79X?p=103
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,104,nosl精简数值观,20.1,https://www.bilibili.com/video/BV1EY4y1K79X?p=104
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,105,nosl沙雕观,20.4,https://www.bilibili.com/video/BV1EY4y1K79X?p=105
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,106,nosl999会员卡战,29.5,https://www.bilibili.com/video/BV1EY4y1K79X?p=106
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,107,nosl蛇眼战,26.7,https://www.bilibili.com/video/BV1EY4y1K79X?p=107
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,108,nosl雷暴机,27.8,https://www.bilibili.com/video/BV1EY4y1K79X?p=108
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,109,经典塔学贼,47.6,https://www.bilibili.com/video/BV1EY4y1K79X?p=109
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,110,球位冻核机,33.6,https://www.bilibili.com/video/BV1EY4y1K79X?p=110
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,111,一般能力机,37.3,https://www.bilibili.com/video/BV1EY4y1K79X?p=111
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,112,绿帽爽观,22.2,https://www.bilibili.com/video/BV1EY4y1K79X?p=112
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,113,蛇眼涉猎机,24.7,https://www.bilibili.com/video/BV1EY4y1K79X?p=113
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,114,吃人战,32.5,https://www.bilibili.com/video/BV1EY4y1K79X?p=114
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,115,黑化战士,43.2,https://www.bilibili.com/video/BV1EY4y1K79X?p=115
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,116,nosl爆杀刀,24.6,https://www.bilibili.com/video/BV1EY4y1K79X?p=116
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,117,nosl刮痧防贼,50.4,https://www.bilibili.com/video/BV1EY4y1K79X?p=117
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,118,nosl1滴抢占猎！,30.9,https://www.bilibili.com/video/BV1EY4y1K79X?p=118
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,119,nosl打钱观,22.8,https://www.bilibili.com/video/BV1EY4y1K79X?p=119
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,120,nosl绝世面团观,18.3,https://www.bilibili.com/video/BV1EY4y1K79X?p=120
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,121,nosl突破死割力量战,40.9,https://www.bilibili.com/video/BV1EY4y1K79X?p=121
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,122,nosl精简日晷战,29.7,https://www.bilibili.com/video/BV1EY4y1K79X?p=122
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,123,nosl腐化算盘战,27.5,https://www.bilibili.com/video/BV1EY4y1K79X?p=123
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,124,nosl眉笔战,17.1,https://www.bilibili.com/video/BV1EY4y1K79X?p=124
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,125,nosl伏笔机,34.1,https://www.bilibili.com/video/BV1EY4y1K79X?p=125
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,126,死灵射爆耗尽机,45.0,https://www.bilibili.com/video/BV1EY4y1K79X?p=126
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,127,nosl黑化锤子战,23.1,https://www.bilibili.com/video/BV1EY4y1K79X?p=127
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,128,nosl硫磺精简战,24.7,https://www.bilibili.com/video/BV1EY4y1K79X?p=128
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,129,后空翻日晷刮痧贼,36.6,https://www.bilibili.com/video/BV1EY4y1K79X?p=129
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,130,nosl蛇眼战,34.4,https://www.bilibili.com/video/BV1EY4y1K79X?p=130
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,131,nosl静电释放无敌机,31.0,https://www.bilibili.com/video/BV1EY4y1K79X?p=131
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,132,nosl高集中机,38.8,https://www.bilibili.com/video/BV1EY4y1K79X?p=132
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,133,无虎数值观,20.2,https://www.bilibili.com/video/BV1EY4y1K79X?p=133
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,134,nosl豹毙观,22.4,https://www.bilibili.com/video/BV1EY4y1K79X?p=134
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,135,nosl22牌小循环战,34.8,https://www.bilibili.com/video/BV1EY4y1K79X?p=135
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,136,nosl黑化战,39.2,https://www.bilibili.com/video/BV1EY4y1K79X?p=136
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,137,nosl撕裂力量战,45.8,https://www.bilibili.com/video/BV1EY4y1K79X?p=137
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,138,nosl忽然豹毙机,28.5,https://www.bilibili.com/video/BV1EY4y1K79X?p=138
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,139,18牌精简战,35.1,https://www.bilibili.com/video/BV1EY4y1K79X?p=139
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,140,肌肉力量战,31.4,https://www.bilibili.com/video/BV1EY4y1K79X?p=140
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,141,nosl沙雕观,17.5,https://www.bilibili.com/video/BV1EY4y1K79X?p=141
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,142,nosl突破力量战,23.2,https://www.bilibili.com/video/BV1EY4y1K79X?p=142
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,143,nosl雷霆开悟机,29.9,https://www.bilibili.com/video/BV1EY4y1K79X?p=143
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,144,※nosl10牌华丽豹毙贼,32.7,https://www.bilibili.com/video/BV1EY4y1K79X?p=144
2022-09-11,BV1EY4y1K79X,杀戮尖塔—杀戮尖塔—白夕Seal九月录播,145,nosl完美“悔恨”战,29.9,https://www.bilibili.com/video/BV1EY4y1K79X?p=145
